Practice_Code,EasyToGetThrough,HelpfulReception,NotUsedOnlineServices,WebsiteEasyToUse,HavePreferredGP,OftenSeePreferredGP,DidNotTryToGetInfo,OfferedChoice,InPerson,SameDay,GoodExperience,WithGP,GivingYouEnoughTime,ListeningToYou,CareAndConcern,UnderstoodMentalHealthNeeds,Involved,ConfidenceAndTrust,NeedsMet,GoodOverallExperience,Avoided,LongTermCondition,LongCovid,GoodExperienceWhenClosed,White,Aged85OrOver,Aged65OrOver,Unemployed,PermanentlySickOrDisabled,Carer,ParentOrGuardian,NeverSmoked,Heterosexual,SatisfiedOffer
K81087,0.606951361,0.78589439,0.308929782,0.652377188,0.558301055,0.444368052,0.305368001,0.711278356,0.788013069,0.25622091,0.582955481,0.751028437,0.796386898,0.798421375,0.776349989,0.895595192,0.86240672,0.931322443,0.910837175,0.76434432,0.644457856,0.557070524,0.029340523,0.611972196,0.791202897,0.022753469,0.162247389,0.056706093,0.036294835,0.228674379,0.215792774,0.597365401,0.893166742,0.813259291
K81089,0.524928898,0.644542069,0.456815149,0.339109789,0.503165921,0.37096862,0.3854756,0.515228412,0.448661099,0.2555673,0.38118557,0.711792302,0.752207481,0.754530523,0.701187263,0.820520864,0.887740109,0.956113805,0.914594611,0.609225106,0.440655507,0.398668686,0.058178043,0.619328258,0.314697719,0.02482471,0.146077282,0.04120519,0.063047134,0.16451647,0.249258901,0.686260444,0.875234584,0.655332861
K81094,0.805085314,0.901117454,0.516937565,0.639750232,0.534019241,0.474759526,0.3551335,0.709239584,0.852538582,0.376805272,0.669033962,0.706137711,0.865476197,0.8685255,0.794537323,0.708054833,0.863141146,0.981914606,0.957457502,0.694957536,0.476313376,0.482818372,0.048620796,0.365019367,0.650136015,0.019494065,0.164384206,0.030301532,0.020462961,0.112016166,0.413678122,0.458911259,0.921102618,0.784249775
K81097,0.539514514,0.813124594,0.542232312,0.713973818,0.29278026,0.500299881,0.327845326,0.488258376,0.666100787,0.294650633,0.451195736,0.703153765,0.802094927,0.808035592,0.838492182,0.87131399,0.896491317,0.99325336,0.969554265,0.72496648,0.534151235,0.512170787,0.097286734,0.617895183,0.870242719,0.026677178,0.239824359,0.017121362,0.035768226,0.181810894,0.302110004,0.613814905,0.948819695,0.59914708
K81607,0.383231371,0.553822098,0.613181805,0.429857841,0.532873219,0.300844659,0.247875858,0.423256262,0.515656195,0.275013556,0.376344243,0.62147602,0.661547168,0.644435233,0.635513873,0.7057595,0.784375892,0.867172371,0.847562208,0.478341846,0.642114669,0.366011852,0.081361455,0.454359534,0.077275972,0.016129037,0.097380514,0.099018661,0.028920855,0.181796343,0.273245241,0.840677279,0.766813624,0.659905855
K81608,0.151123744,0.53907517,0.406894018,0.534480081,0.606318953,0.311974828,0.161267372,0.40622547,0.329551148,0.50531944,0.247753799,0.741304492,0.713892118,0.737761853,0.718021347,0.669192005,0.822397491,0.838661992,0.7731969,0.409738917,0.70033375,0.419524208,0.051878666,0.374314033,0.064989879,0.005564673,0.096862828,0.126075876,0.021219822,0.268759727,0.438056336,0.748368298,0.709125533,0.528352457
K81610,0.205027015,0.746744162,0.335777662,0.594918561,0.344341265,0.111050702,0.372397081,0.472618932,0.787850066,0.08715671,0.369186187,0.49655242,0.786405059,0.807639544,0.772429317,0.769965876,0.875464036,0.882222229,0.85892136,0.554406022,0.506816366,0.540749065,0.074269772,0.496536602,0.864197599,0.014357314,0.17150952,0.020991113,0.029122044,0.225773417,0.272050799,0.521474165,0.911797729,0.721716427
K81616,0.542436132,0.699661802,0.623076782,0.520881341,0.616002018,0.332259084,0.348015996,0.595304984,0.506832056,0.316593801,0.487536044,0.59412831,0.764524566,0.767687261,0.75309111,0.685750161,0.865485803,0.887272341,0.877927881,0.624859971,0.475044836,0.501714862,0.050249819,0.322999069,0.066316056,0.011649117,0.11210774,0.093842823,0.008591984,0.188528983,0.392841254,0.813099063,0.685138341,0.696614092
K81630,0.38320763,0.839497226,0.449186494,0.57940696,0.428423005,0.287687926,0.378901473,0.688543893,0.643074833,0.408723601,0.563876927,0.751507722,0.814692752,0.829511747,0.816097475,0.778436202,0.903526645,0.911855307,0.912605404,0.680129228,0.445171018,0.512807564,0.041462786,0.286806138,0.864500281,0.020124184,0.208012408,0.007597178,0.007237544,0.124640495,0.250428626,0.582442071,0.929344368,0.730587861
K81645,0.669543119,0.834004604,0.509589388,0.645991276,0.579906361,0.436539658,0.303708881,0.72845986,0.548527535,0.308329575,0.680209478,0.593253534,0.785809873,0.805121404,0.749844919,0.754678518,0.822315285,0.900775086,0.850716061,0.733828281,0.571755744,0.424849254,0.037659845,0.435546909,0.231775018,0,0.046592318,0.106220668,0.025359302,0.107235539,0.486441298,0.6396547,0.731958556,0.698431837
K81655,0.601189411,0.780439798,0.277395543,0.653721645,0.321435926,0.397498989,0.306831718,0.465670735,0.513778043,0.213023511,0.437648762,0.687901666,0.860310476,0.906374712,0.866630018,0.865213251,0.943755737,0.970080666,0.950689431,0.711840005,0.546556849,0.439063771,0.056143629,0.480239497,0.759951014,0.048310719,0.215922039,0.006825087,0.01300205,0.155484069,0.234790284,0.742397575,0.887290332,0.659050541
K81656,0.846327122,0.922259073,0.485304157,0.745936627,0.491361299,0.640798244,0.469951811,0.764526829,0.814139749,0.419600554,0.738842456,0.656830677,0.902455916,0.858446513,0.815148866,0.830982866,0.921188236,0.979868558,0.940792013,0.802673176,0.38087162,0.540551325,0.01739897,0.444686581,0.843930121,0.01027759,0.12940784,0.014678605,0.057794453,0.120722709,0.326527446,0.536903329,0.860058069,0.850685436
K81657,0.729371051,0.805522755,0.288903894,0.653445239,0.574267674,0.423701745,0.337125856,0.553804364,0.48627559,0.574853729,0.604877444,0.592930891,0.832843725,0.815887378,0.849242918,0.804840883,0.929807162,0.910068048,0.916868957,0.826434698,0.482307696,0.491411874,0.068530933,0.420982556,0.572191629,0.009437246,0.085236545,0.035049971,0.022274836,0.184272451,0.368294971,0.707402617,0.84487511,0.706624397
Y00437,0.253092822,0.676831315,0.384966993,0.554671694,0.49579322,0.282308665,0.239007045,0.510466808,0.538418786,0.508108118,0.389127891,0.680202382,0.765833636,0.778501614,0.753986711,0.697761971,0.896857563,0.900709021,0.879509319,0.56504063,0.585959898,0.492874885,0.038772776,0.361203104,0.438725787,0.017076885,0.119353696,0.058614154,0.064065077,0.105499392,0.398265347,0.688256858,0.799303447,0.719120023
J82001,0.8828061,0.887021662,0.502743478,0.908302198,0.521584837,0.461704554,0.442046447,0.756865009,0.793113877,0.183541419,0.822165865,0.603793202,0.896701212,0.867820227,0.876790688,0.914946575,0.925953321,0.952164105,0.917172045,0.903635104,0.424803688,0.480560274,0.066618266,0.543437258,0.713515778,0.014297953,0.16372339,0.065975063,0.038615384,0.213365774,0.271616797,0.627409731,0.821392602,0.816922034
J82005,0.893814677,0.974265069,0.499494246,0.86138645,0.459226913,0.618782329,0.407032528,0.711401055,0.67168169,0.471248311,0.847804507,0.689868787,0.930813044,0.938247169,0.964661105,0.962678689,0.985905202,0.981095991,0.976551526,0.93659877,0.249431601,0.577775004,0.047859524,0.630790574,0.981118451,0.052485154,0.418918955,0,0.00733265,0.271810895,0.157779532,0.615447042,0.990244421,0.890756793
J82006,0.529222825,0.872879204,0.327455326,0.692835835,0.217686935,0.207129203,0.347119642,0.511468071,0.552376022,0.227575494,0.559939209,0.451382797,0.901773927,0.900533583,0.876974943,0.982958423,0.958243674,0.971083738,0.983547749,0.757949734,0.527898287,0.590333687,0.05192726,0.673940092,0.9676784,0.033470614,0.311995479,0.014065714,0.041102606,0.165941995,0.247839025,0.540634764,0.903008963,0.789940765
J82007,0.435880007,0.897658318,0.451110085,0.846100593,0.530294899,0.445416264,0.419624675,0.576716379,0.528333891,0.300184499,0.604476965,0.765125683,0.895551136,0.884710578,0.908136912,0.948573979,0.980673828,0.958764944,0.955115218,0.832159913,0.485335695,0.620407844,0.013276908,0.641792947,0.993284434,0.044122985,0.377521472,0.023021018,0.058217431,0.177826435,0.120971668,0.543971069,0.949188099,0.729960082
J82008,0.266965885,0.879158198,0.238471665,0.758898438,0.46090374,0.159883165,0.410111863,0.558977801,0.568801877,0.312207257,0.507105588,0.629808591,0.864736928,0.877722711,0.891753574,0.829478645,0.907064528,0.943387168,0.946026531,0.735149815,0.439541608,0.574278133,0.019838392,0.382337599,0.957657509,0.045502552,0.396207446,0.010374048,0.028736083,0.162497049,0.115615209,0.710214664,0.932110126,0.749482578
J82009,0.505132654,0.888559065,0.412534946,0.755886656,0.547031461,0.440795594,0.450163637,0.642984318,0.523716962,0.18390262,0.616077974,0.563197947,0.935304325,0.933707773,0.89849545,0.946364965,0.938699776,0.980501732,0.951480446,0.859440673,0.520577216,0.588637311,0.051005697,0.479020063,1,0.050330499,0.365294022,0.005621644,0.027944594,0.132627494,0.199138755,0.712680972,0.864023958,0.755339363
J82010,0.429477043,0.811582371,0.414839089,0.784423482,0.285332581,0.019866723,0.461270717,0.601471397,0.705273526,0.427331085,0.547209915,0.590732441,0.793913103,0.910683359,0.858298139,0.823690039,0.93007252,0.957573772,0.929238743,0.761251782,0.575817602,0.516709352,0.041155327,0.615004473,1,0.045648735,0.31116195,0.008280728,0.019016607,0.230122032,0.18679442,0.597750167,0.955413011,0.727494019
J82016,0.760654458,0.904179246,0.423274427,0.872661367,0.400111519,0.518552244,0.510913414,0.756129152,0.732968486,0.259290613,0.744784251,0.8037047,0.964476051,0.950187532,0.920364011,0.989665757,0.985007486,0.969235705,0.991489182,0.892945219,0.3071045,0.504910255,0.057088329,0.589974155,0.989968677,0.038104202,0.31784065,0,0.060344991,0.223369963,0.265606303,0.698110641,0.911452739,0.84291821
J82017,0.632710642,0.925064242,0.363648348,0.692317517,0.471466709,0.435370563,0.354919725,0.687877587,0.696530588,0.434996848,0.652105805,0.575105728,0.885153311,0.931241624,0.929545561,0.772201476,0.942982724,0.957099743,0.95172584,0.827913247,0.523170739,0.570744519,0.039500716,0.488901219,0.894362416,0.050554759,0.23622951,0.012458572,0.123404659,0.121919485,0.260841484,0.62511341,0.953344356,0.86309598
J82019,0.670116294,0.920188397,0.33814182,0.767571064,0.350691185,0.437057149,0.341248341,0.749512811,0.859098035,0.344968327,0.690467083,0.770561539,0.870088183,0.872704922,0.877827604,1,0.966129489,0.978030537,0.929751768,0.801449786,0.426503942,0.454113119,0.018751401,0.226291307,0.877738898,0.021464717,0.195036276,0.070417474,0.032778683,0.137883391,0.290041819,0.684665763,0.861517056,0.805084247
J82020,0.798650226,0.824167692,0.573288018,0.6800923,0.300189057,0.26918787,0.485534845,0.505283185,0.879280172,0.297654047,0.724956223,0.686357013,0.824721348,0.817761004,0.787312845,0.864707578,0.900795593,0.8998257,0.961040807,0.757582265,0.464831741,0.565285273,0.03123132,0.577325528,0.840556143,0.04709401,0.239105391,0.033935438,0.039738981,0.096905514,0.234612493,0.594232498,0.905243176,0.758207704
J82021,0.44686406,0.783335307,0.448618742,0.692231695,0.435336931,0.423368716,0.401933256,0.526524112,0.693420689,0.350446019,0.568503348,0.553781837,0.879726516,0.883552894,0.900433118,0.829357013,0.919763629,0.951419576,0.925193867,0.722366052,0.493897723,0.611023697,0.074195302,0.632986412,0.982065767,0.075657555,0.425828128,0.020899657,0.109199885,0.234623065,0.114108304,0.559174426,0.950743101,0.770238358
J82022,0.394296151,0.736726762,0.468476095,0.609351192,0.315577697,0.214587349,0.380316687,0.485237791,0.504294543,0.326215722,0.407296111,0.424949524,0.717127673,0.729858916,0.71447817,0.723986979,0.804065959,0.941848557,0.910131037,0.489452261,0.63433748,0.555924862,0.047185344,0.45984249,0.839470893,0.037735901,0.26144781,0,0.041873553,0.203069125,0.193666511,0.607899544,0.922800334,0.611713522
J82025,0.69504182,0.969909824,0.342195221,0.799645274,0.439699579,0.513169461,0.425103504,0.680454404,0.532700395,0.315994697,0.711923286,0.769374507,0.842332743,0.874312737,0.885999992,0.882842522,0.898014417,0.943978475,0.928782388,0.838708474,0.439732229,0.536259539,0.053437836,0.684015754,0.955797186,0.016369558,0.183453026,0.021684782,0.032741592,0.140334029,0.354936561,0.654156638,0.934738274,0.743145468
J82026,0.45323929,0.859075471,0.454919731,0.664434811,0.311734988,0.255581714,0.391503395,0.570207846,0.518200554,0.281129727,0.562793329,0.522089002,0.890605967,0.913030694,0.888322113,0.946762432,0.950129267,0.963328606,0.973922603,0.70947664,0.486075629,0.554167662,0.050380599,0.462358034,0.900919446,0.049530588,0.372217723,0,0.026768013,0.20856695,0.278714793,0.592797978,0.970548647,0.756881005
J82033,0.406552086,0.81262354,0.461269417,0.593494307,0.304106919,0.142786879,0.255879802,0.406139906,0.562640496,0.219789153,0.311462501,0.717622872,0.858752688,0.861418428,0.862099406,0.836536298,0.908771576,0.931240823,0.916824597,0.660487475,0.60075747,0.581119048,0.043040658,0.267712153,0.913071105,0.024288465,0.259334793,0.021574313,0.020712489,0.146075524,0.30323169,0.577583835,0.960754344,0.618139056
J82034,0.888120321,0.909690876,0.326084856,0.82992097,0.478345526,0.429379338,0.343125797,0.575730001,0.649513511,0.33630142,0.819972645,0.700426669,0.912329345,0.926313389,0.902197927,0.93489235,0.986228434,0.974443472,0.962847647,0.904948551,0.458073163,0.556934611,0.08947889,0.702621189,0.962189234,0.042607759,0.305313297,0.036251244,0.020762119,0.172880161,0.283336886,0.689228351,0.896225985,0.837096325
J82035,0.488341684,0.842121688,0.288001641,0.680080714,0.499350174,0.323034939,0.302786748,0.617133383,0.690810301,0.20337151,0.607188699,0.719268913,0.859300706,0.914205168,0.939882245,0.845224115,0.929415121,0.946548542,0.963136748,0.825123684,0.535586815,0.565822369,0.075915674,0.334663759,0.865757709,0.042318618,0.319092768,0,0.0560425,0.133861247,0.261502115,0.552560574,0.91670104,0.781742101
J82036,0.908392543,0.813490831,0.557056162,0.691078388,0.653444479,0.653699323,0.443571795,0.679298024,0.482856322,0.350736858,0.633871593,0.784644103,0.958981186,0.925394887,0.913121089,0.838454617,0.889161228,0.952032818,0.951312078,0.811621108,0.321094162,0.557964414,0.00634033,0.082682054,0.973662036,0.053863165,0.365470707,0.010661511,0.029482653,0.225192067,0.252684255,0.644288499,0.975170507,0.732509344
J82039,0.672657374,0.978629815,0.461683564,0.797108311,0.361051195,0.368986239,0.49620208,0.594047906,0.543497075,0.332424773,0.786385118,0.704547339,0.897479808,0.940283992,0.940905074,0.976045153,0.956413792,0.983167192,0.976405209,0.856679235,0.407716422,0.647994441,0.009212303,0.378935584,0.981153773,0.025496997,0.288236645,0,0.037617269,0.187926526,0.172260538,0.642458877,0.934238854,0.922117092
J82040,0.514558494,0.877726794,0.44552167,0.705536777,0.46737913,0.473591279,0.429806458,0.553136576,0.876375237,0.780891566,0.714638041,0.557577047,0.87632079,0.881463137,0.909994912,0.937434511,0.955380766,0.953509143,0.95751356,0.84419644,0.499683796,0.707125746,0.057410915,0.431643544,0.923874869,0.028113988,0.206902925,0,0.064400168,0.21709235,0.385121133,0.329740821,0.80870477,0.87018513
J82041,0.705969632,0.815841958,0.443447855,0.71651848,0.315954172,0.436842104,0.333174681,0.592233161,0.413866292,0.192006745,0.509121486,0.578103153,0.803474081,0.72133774,0.713121995,0.801972259,0.898337979,0.940373872,0.870560202,0.571294192,0.566501322,0.658410048,0.104607543,0.677161456,0.989416078,0.01835529,0.194287888,0.031921234,0.096324798,0.190776249,0.270255921,0.446140467,0.97083949,0.655858434
J82042,0.293548712,0.789052414,0.522464637,0.681747422,0.52542213,0.444517012,0.36633295,0.532331656,0.680195222,0.095278077,0.39595819,0.689436673,0.848445479,0.890173803,0.886741951,0.932797538,0.910975443,0.970710643,0.938768924,0.71951235,0.54440823,0.571891025,0.034503249,0.548389978,0.850661346,0.020039881,0.193222255,0.007225977,0.025439573,0.176432294,0.283203708,0.49523703,0.907911158,0.601994395
J82050,0.772645276,0.919086317,0.370452769,0.747720434,0.587278607,0.638244665,0.358874616,0.567520607,0.525288539,0.259166511,0.776023414,0.677730165,0.96371289,0.955791779,0.882254378,0.916764382,0.962777331,0.983787696,0.969447223,0.895340463,0.478298256,0.491368436,0.031671787,0.573108098,0.904840313,0.018480551,0.179610812,0.032901769,0.019786812,0.215507689,0.285646999,0.743935992,0.917846915,0.860891705
J82051,0.521668819,0.706885981,0.504173959,0.651481416,0.341570089,0.229802719,0.323959895,0.36608065,0.514334135,0.318497503,0.386315703,0.600929457,0.8103255,0.831649446,0.792471895,0.86895785,0.836825243,0.939081713,0.837253737,0.654209122,0.466190854,0.565284007,0.024120942,0.383303811,0.981356174,0.035623724,0.230335047,0.022322288,0.005503612,0.252271006,0.305024128,0.559240639,0.911138406,0.692587
J82053,0.660815206,0.947574039,0.408890941,0.813633597,0.314111722,0.47123882,0.418322928,0.623211718,0.54798135,0.242734365,0.598905044,0.665454579,0.862299617,0.894118074,0.835260031,0.86741784,0.931370827,0.963284519,0.98939315,0.872235314,0.503757063,0.528974772,0.0393522,0.427335526,0.926095381,0.045867269,0.242214564,0.016849958,0.017608071,0.184376811,0.13876652,0.557274193,0.861980551,0.678897227
J82056,0.325305925,0.879364279,0.560360052,0.50509293,0.524309294,0.257902803,0.394841554,0.368054385,0.844991629,0.436012879,0.473264366,0.668127831,0.800941824,0.868359465,0.831027081,0.727152518,0.876856922,0.947642568,0.932636797,0.707594051,0.628587518,0.630322697,0.04102961,0.547039067,1,0.01978773,0.317505071,0.019372306,0.023438619,0.246424896,0.206099825,0.458976462,0.970915843,0.741492213
J82058,0.383958953,0.784357748,0.392611964,0.568891445,0.387940923,0.220185427,0.240975492,0.549899302,0.58897969,0.437297315,0.407898388,0.726947713,0.8329013,0.848767909,0.836880878,0.857915988,0.914904228,0.909900778,0.908066141,0.57587603,0.661386326,0.612205029,0.015103903,0.397681537,0.728007628,0.014488636,0.161552902,0.021365862,0.053022204,0.179397862,0.429307693,0.664742806,0.95331922,0.66871732
J82059,0.928347379,0.970839996,0.496399813,0.678105242,0.387621277,0.39395087,0.557660308,0.759701846,0.777249524,0.430091292,0.810984888,0.592933483,0.93831359,0.936028047,0.93648722,0.967484625,0.980300089,0.990897273,0.950668516,0.915242837,0.317874756,0.519527712,0.009754807,0.616021299,1,0.039276874,0.342357279,0,0,0.273687304,0.223708952,0.673896905,0.979874789,0.848661987
J82062,0.909353437,0.921275646,0.460675101,0.760894703,0.784957572,0.861107841,0.362911642,0.867954787,0.52882246,0.440948061,0.871356392,0.77529051,0.965587016,0.958669493,0.897649469,0.944978328,0.976563994,0.968254206,0.950636812,0.900000845,0.320451506,0.56574782,0.016693161,0.721865091,0.876278763,0.030564898,0.198642924,0.009072007,0.103749048,0.192906949,0.247536137,0.418552121,0.940001737,0.824865056
